200000
4000
737	1217
252	799
692	1787
541	1774
619	462
332	2142
865	554
890	2735
539	2539
593	106
111	1708
388	898
323	138
794	722
210	1927
309	161
718	205
815	517
966	116
837	2915
30	765
287	1497
515	1333
509	2916
731	2547
882	1049
137	815
570	2066
719	1087
618	2065
139	2992
538	1844
96	689
383	40
262	1635
405	2017
42	1362
583	427
61	2464
318	1045
376	385
760	2038
68	2958
937	1235
513	736
629	225
430	1081
203	2386
29	1378
386	2266
379	2564
214	1038
633	308
352	2700
878	546
558	2661
527	2476
795	2665
577	1169
605	1254
653	165
451	1824
105	2438
480	961
533	2455
63	1040
607	543
718	530
61	952
314	453
855	2000
627	2767
448	1985
865	2449
414	933
461	1963
234	1130
98	2613
928	1884
800	2886
595	2742
190	2952
991	1388
398	573
192	1994
210	2672
479	1499
150	2030
658	349
518	1421
593	388
766	2036
826	1856
764	2879
538	1133
633	2087
776	629
87	2813
973	1943
499	1607
824	2216
685	2410
562	2910
48	2236
177	2358
617	345
866	400
992	2353
405	2149
657	2058
519	757
656	189
877	981
915	649
653	867
918	2582
769	879
730	2606
394	1540
399	946
21	1590
140	1993
342	584
560	498
611	1005
867	1488
42	1854
73	1718
967	2618
448	1159
744	152
650	2915
104	472
558	2200
533	2211
647	2398
136	990
414	2139
124	559
266	387
273	1899
769	2032
435	905
641	1159
129	1291
131	386
319	120
614	1404
623	401
357	480
798	2007
535	555
156	2334
884	1113
586	1759
897	1622
60	2237
637	268
773	1069
115	1558
16	888
14	2634
181	2937
4	2426
957	2558
800	2126
206	1114
827	1392
929	397
511	1989
380	1296
707	1273
70	482
90	1481
387	289
676	2434
210	1116
345	1521
498	1242
219	2387
93	2477
533	1896
753	2035
994	2159
856	2408
699	817
252	2903
203	656
408	1223
219	371
100	742
697	1559
447	1046
218	111
74	1033
793	153
28	2749
443	1406
238	2552
603	1291
736	2883
589	1800
586	2408
603	1517
185	1478
885	100
41	806
645	33
51	2563
674	1766
603	2764
644	2511
153	2135
422	2772
277	2371
296	133
982	1917
308	941
932	2575
332	636
467	1253
625	2084
676	340
384	1390
697	282
253	2893
274	1723
901	2075
705	355
915	1620
671	799
396	180
64	1562
40	1804
709	1273
349	1350
32	2395
527	955
441	2517
442	2715
989	2984
761	2626
740	1892
577	1653
292	2883
651	2602
249	2766
309	1629
981	183
264	1348
133	498
788	2159
219	1377
465	2156
772	55
826	157
312	1956
129	2410
752	542
409	1822
691	6
110	2900
879	1531
510	1827
535	1595
479	269
761	2841
91	1405
300	1238
364	2071
62	1863
91	970
809	1880
878	1802
480	1107
837	849
412	2628
307	624
17	491
654	2014
639	1125
945	839
201	2125
35	1073
221	2823
800	2020
582	392
863	1425
790	1577
817	922
544	80
215	1387
359	196
866	1635
689	386
548	2390
528	1274
746	1556
862	2948
766	1703
282	828
841	880
150	1656
57	414
469	1448
566	2686
525	2158
154	1301
969	710
509	2699
704	897
78	236
668	1234
96	2434
397	118
535	217
491	2720
146	361
132	21
13	2914
997	562
340	1559
715	2554
173	171
870	217
832	2846
380	1609
214	2868
499	2813
301	1485
394	402
401	2401
197	749
112	1711
583	2497
299	2961
636	1795
393	722
37	2563
757	2976
568	86
30	299
327	1317
914	2517
48	1435
797	2251
851	2790
949	450
772	2012
925	619
930	1614
543	600
866	86
379	1640
937	188
803	1438
881	896
263	1055
253	1746
260	2288
275	2443
914	2446
65	338
167	507
303	2011
962	983
647	1003
607	2546
433	1512
700	2898
444	1912
328	2655
287	595
615	2758
9	728
299	1535
211	511
977	429
113	600
650	1678
722	2290
203	2403
823	2675
337	2582
975	1984
578	302
5	1853
656	2960
321	145
979	1078
614	2150
696	2263
467	872
311	646
494	74
347	1797
872	2422
465	2428
412	1962
516	1805
838	472
294	1846
567	2634
631	762
246	1577
451	2917
993	2097
225	1115
892	1737
97	1833
506	677
526	1653
75	133
14	112
468	485
892	2334
37	2472
204	552
55	2245
655	365
974	735
783	235
95	620
444	2546
875	2347
915	1155
744	2824
836	1515
251	1294
515	2456
9	379
41	2973
442	2484
173	158
277	1626
441	2539
909	1656
959	1433
885	2698
639	1231
66	2025
800	1587
844	1596
783	1351
367	197
2	2482
365	2496
401	232
974	1425
801	462
490	1483
927	2502
862	2264
320	2618
576	1041
175	949
924	248
440	612
859	1270
732	2445
152	2033
233	1319
310	1563
519	423
835	393
285	1579
442	150
958	23
911	760
442	585
479	682
475	2352
983	2516
746	413
298	733
567	973
768	146
186	608
909	57
980	516
362	2980
632	2986
860	1756
385	2115
622	2007
383	2675
677	2979
286	877
702	692
731	300
548	1291
689	350
230	1262
931	1908
257	1234
969	1213
439	853
697	2042
99	1200
189	2317
142	2845
928	2722
767	1810
541	1257
737	725
325	777
20	2576
766	2906
301	1490
25	1845
728	1530
598	2111
262	586
314	1839
458	2886
506	2445
99	705
515	1105
690	366
544	2963
893	1303
474	1796
741	2150
299	1816
828	1400
566	1999
51	1907
960	1452
916	868
810	223
286	1905
707	1826
375	398
988	1181
851	2714
919	2024
373	2950
455	1302
297	2072
185	176
532	889
238	2610
679	555
582	1330
685	819
944	2742
828	90
453	788
520	1920
105	2008
914	1055
331	45
773	2646
854	2078
137	1829
773	118
464	519
508	2714
509	875
679	2251
266	2773
755	249
634	2209
707	2143
97	564
718	2613
240	2776
313	1283
404	124
408	2583
215	105
928	2242
149	1068
563	473
891	1134
912	2992
359	9
264	2578
440	1410
115	2180
824	173
462	409
613	2287
548	741
726	1577
243	1360
534	1194
705	1032
369	2227
303	303
124	2392
396	10
548	1618
767	346
909	1121
789	2707
507	2918
433	1930
35	1008
163	372
962	1076
682	2849
295	664
52	2388
161	30
842	2370
617	2789
534	873
543	1612
715	652
10	1613
30	2518
334	1354
608	1958
400	953
762	1718
375	2132
263	1546
280	2714
349	1893
51	248
353	519
677	1149
332	401
715	1372
585	1017
917	361
842	537
904	2736
604	1989
756	2222
427	174
204	131
205	2037
156	1655
270	3000
750	16
342	1711
582	1489
555	810
724	2542
176	470
522	1792
26	626
173	466
667	1799
499	676
553	441
906	462
670	1217
590	1039
804	1903
815	2903
699	122
14	2048
219	1140
468	1705
804	1940
810	1116
416	2110
6	291
290	1448
278	2181
212	1707
500	388
972	2865
767	94
611	1460
804	629
133	1797
459	807
127	2206
69	2119
264	1097
463	2293
936	285
240	2158
26	1724
892	521
795	1871
439	589
953	2000
46	2837
361	1772
382	2450
99	1902
502	1549
309	614
182	2418
175	1716
520	1846
968	2107
928	78
112	704
403	12
776	2038
191	2609
958	673
351	1984
381	2459
455	1863
162	1473
332	1226
568	367
421	541
148	2570
276	1404
532	866
336	660
290	2450
94	2697
722	2770
882	2873
845	2560
559	2283
560	2567
821	2686
309	440
385	1037
81	1603
254	1662
458	2630
990	291
29	677
579	180
233	875
413	925
941	2603
187	17
109	1552
903	389
613	373
12	626
107	829
407	965
873	984
158	2515
994	1172
741	102
492	1190
208	915
564	2170
335	2963
26	2830
399	1703
57	653
360	2988
567	388
365	884
503	1265
94	1769
647	1151
134	153
514	2492
526	1278
678	657
35	1799
493	640
9	2637
298	754
388	1024
520	510
44	758
149	877
185	379
745	2173
343	2820
478	549
493	1684
299	975
84	489
208	2592
636	1527
887	2769
752	1613
296	2720
63	337
321	1914
672	1657
874	377
495	2896
165	777
562	1585
752	2661
656	2375
853	2488
934	408
975	2802
548	787
331	1277
162	2653
708	2542
888	1922
528	940
637	2381
69	1547
273	271
811	2809
745	2135
769	553
626	1326
591	583
640	725
86	817
677	757
151	1786
382	2885
758	1254
631	1805
230	1975
161	2105
932	2540
725	2815
827	785
165	460
80	2537
196	872
805	2884
462	47
699	1391
58	1840
614	300
369	2498
784	208
662	65
401	1153
955	729
874	2871
877	1469
87	2413
27	2686
438	2453
517	891
920	2084
929	340
926	2461
857	907
702	701
671	1349
13	1097
178	1433
772	2607
225	1314
384	377
716	655
13	1696
916	2406
872	580
740	1167
599	91
893	2201
280	326
609	41
507	2705
975	1057
875	393
742	92
238	2281
147	2866
257	1305
86	134
44	1623
615	11
865	2360
396	914
342	300
646	955
496	1425
845	1469
616	1460
416	1283
703	12
630	476
193	1442
309	2729
934	39
818	2241
185	175
493	1112
906	2698
760	1915
531	148
607	2145
993	1401
791	2717
691	1957
485	2902
345	2994
126	1465
957	1536
775	440
899	2381
128	2476
795	584
21	2013
106	439
850	2853
903	1869
424	1471
721	1593
404	485
52	2634
934	135
82	2963
857	2141
782	2464
792	1176
663	2554
640	2902
784	1401
277	1396
172	400
54	2921
598	869
82	2520
751	439
436	2998
165	134
210	1288
741	319
576	1173
883	340
386	8
951	1403
90	832
71	564
204	1050
603	2602
768	289
782	2151
89	293
876	2669
578	2396
119	422
817	2733
524	2337
361	2238
535	2174
398	2214
18	1767
164	1431
294	2901
278	280
27	1168
190	583
225	1710
8	2595
187	1564
29	748
357	1562
398	1474
873	506
557	2104
961	1983
841	1491
410	1252
95	787
202	568
70	1959
541	1272
874	1134
692	1163
471	1088
876	1540
748	2277
814	1284
940	1826
872	2145
367	246
82	2335
516	1938
983	573
303	2535
694	2230
376	2685
539	1309
968	392
383	1249
501	2234
214	128
112	199
745	754
775	2674
458	721
94	2960
631	1559
614	2709
636	2384
661	1736
132	2348
183	2972
861	911
135	2880
359	433
761	2044
600	2471
71	577
164	1282
977	797
892	440
789	2371
472	1022
734	811
165	794
318	1781
697	794
517	1115
949	2215
30	393
270	844
835	1642
240	1644
430	2694
312	2030
290	2761
84	2202
319	825
628	723
783	1937
864	2686
858	1074
354	154
286	246
758	2326
388	2591
614	759
706	32
878	676
302	1504
686	2692
69	1193
661	158
489	1011
413	2618
778	2165
611	2839
922	2319
909	2652
145	2419
203	1481
716	2937
860	20
136	423
779	1260
384	1007
437	1464
577	2243
646	2554
773	573
511	652
310	2986
914	2434
459	2105
753	1131
620	250
855	1477
207	2182
149	2036
34	1892
924	458
715	2864
409	2511
674	184
958	2221
17	2821
52	1648
591	2079
454	2084
809	1345
411	1802
316	1232
530	1244
604	2653
723	2837
34	1264
249	2864
671	489
664	930
488	1220
440	643
235	2721
723	1131
680	2879
351	1535
785	333
455	2647
369	2712
558	2212
662	208
728	105
274	548
242	2849
141	891
712	1731
382	2085
125	2797
275	2579
900	1631
827	1054
25	821
488	648
269	431
270	1924
894	391
535	646
685	642
962	1604
493	2490
628	1471
379	322
486	460
755	1852
981	2459
253	1775
723	1017
651	1044
475	317
154	6
409	2693
714	2317
221	2054
613	1996
264	2811
699	2518
947	1296
348	2612
387	666
1	2868
690	1998
505	2884
304	1502
985	1992
200	1282
66	813
274	1429
561	1850
107	388
729	616
776	718
130	1749
811	2581
491	669
477	1028
686	1404
981	2989
434	2913
534	693
216	616
285	2142
443	1625
464	2719
753	1898
856	2490
506	1266
536	1753
858	275
413	2325
37	1102
659	2501
726	841
276	2237
131	2280
378	318
708	1327
461	2014
124	1423
226	1299
89	652
539	2721
934	2729
581	1792
344	1112
341	1965
578	485
141	874
823	29
729	368
715	490
773	2664
498	2219
44	2499
123	231
990	119
208	1935
218	2007
951	2050
804	2055
623	426
700	2016
970	2031
64	1272
978	692
930	892
60	910
893	1915
292	2155
416	1460
277	1714
714	2350
974	2614
