10000
3000
257	647
433	284
60	907
962	357
13	925
935	320
689	706
451	122
442	850
492	329
186	932
415	614
742	349
642	783
137	422
371	554
205	843
314	214
327	577
352	197
129	931
454	197
688	791
300	753
71	697
540	290
279	370
392	915
640	802
632	391
20	827
284	705
563	466
686	117
400	229
552	213
95	506
55	708
926	776
362	731
257	570
395	289
592	897
691	468
877	536
596	742
2	742
685	638
579	331
288	562
201	547
628	238
634	956
986	395
132	831
582	326
438	662
574	832
642	876
589	240
782	886
913	416
149	231
616	517
353	629
639	105
674	706
524	127
519	560
224	360
283	969
709	424
225	857
199	849
553	829
541	178
996	795
689	166
407	422
890	877
811	681
865	644
717	382
108	301
222	780
509	850
787	581
150	827
137	863
575	948
917	316
607	797
623	727
384	803
652	494
595	357
157	195
668	357
165	275
233	982
705	268
601	840
977	666
238	560
826	360
509	236
242	783
927	140
700	947
793	746
831	306
603	338
596	964
711	798
39	767
516	899
634	197
210	501
330	150
806	850
579	137
983	963
21	243
453	272
982	911
101	992
178	565
93	955
494	741
538	625
111	416
662	228
786	937
208	320
117	717
537	689
240	777
603	303
281	295
230	263
310	984
882	126
781	865
333	537
200	608
252	320
83	208
351	473
206	744
914	935
257	475
461	845
19	554
535	873
3	891
67	725
989	337
949	336
436	575
474	271
712	954
427	983
387	586
346	764
432	596
955	246
473	497
958	876
314	213
662	812
939	749
111	125
833	645
658	992
60	378
306	706
928	133
584	707
934	230
786	132
678	759
946	451
478	878
324	370
896	486
789	915
964	723
832	309
772	560
991	242
634	860
195	609
491	715
703	135
203	760
323	937
273	848
473	510
357	963
175	605
422	259
330	662
521	437
418	665
351	265
922	152
26	257
499	658
699	175
92	298
193	261
196	599
24	651
617	129
157	162
496	309
566	592
648	460
535	508
561	622
682	236
548	935
727	502
883	883
568	616
877	985
774	924
397	247
73	471
946	132
203	892
418	207
288	340
925	592
562	236
388	765
421	184
361	160
297	662
275	428
877	187
156	115
731	213
975	792
442	961
920	393
469	796
14	796
362	780
498	940
898	853
696	549
335	839
504	262
369	933
465	546
134	303
434	674
58	141
89	418
427	351
4	947
907	237
362	339
348	944
519	621
512	320
765	490
883	362
14	385
335	923
16	817
528	321
75	617
770	343
182	188
655	538
654	952
491	461
30	225
601	569
882	401
636	539
548	452
694	877
483	492
112	604
288	207
647	528
17	203
191	174
495	889
459	923
214	249
66	382
498	555
535	370
592	641
480	349
992	491
500	863
801	204
558	500
604	264
740	596
69	346
509	458
660	778
7	583
84	831
486	686
