10000
1500
170	816
896	231
308	471
437	603
395	530
755	631
103	522
554	493
778	388
164	280
148	450
527	825
345	958
26	328
183	969
953	549
591	898
33	439
315	801
615	892
34	644
883	997
914	921
893	906
669	176
374	827
524	610
149	723
117	968
585	695
255	463
512	312
667	264
447	591
563	957
525	298
450	662
972	803
334	124
100	905
571	598
796	630
359	931
261	264
762	586
32	260
630	308
674	963
147	311
394	409
212	865
313	637
113	330
778	128
752	903
23	206
800	560
868	251
464	598
283	811
243	799
413	241
632	266
10	921
376	267
355	592
870	987
720	169
569	519
252	704
417	730
575	524
317	553
14	136
882	107
623	650
481	933
797	960
162	376
310	923
440	939
290	720
712	901
137	429
501	208
956	946
612	879
309	352
419	830
769	929
49	694
812	955
392	829
656	206
209	357
313	238
608	526
407	909
24	356
422	549
434	705
33	642
213	575
62	914
585	819
339	889
346	733
983	103
302	601
41	327
639	824
728	318
286	755
319	516
291	946
619	559
71	185
646	524
160	490
458	308
347	794
456	786
265	873
152	849
857	124
211	775
486	584
806	137
76	929
991	697
515	718
254	540
512	593
210	709
515	987
771	310
903	592
646	249
461	466
238	847
205	857
309	742
767	422
446	604
650	950
311	403
626	260
157	869
206	807
759	290
425	543
621	109
204	509
70	411
541	117
369	330
378	110
88	664
142	508
147	545
56	247
343	780
741	556
1	932
633	525
329	759
579	287
267	425
318	252
613	650
410	779
801	994
181	271
152	220
365	634
339	524
79	805
13	402
81	411
362	234
737	248
823	562
789	824
681	669
159	845
454	672
638	657
150	250
799	912
515	454
515	730
552	244
145	789
510	577
162	718
565	186
882	542
187	547
907	691
573	842
619	931
252	811
308	331
994	210
328	686
703	204
703	409
291	680
758	765
339	720
951	263
64	684
101	595
53	319
580	687
324	885
129	751
818	199
900	846
462	456
226	345
52	650
433	173
415	244
72	600
395	416
882	792
51	640
187	997
269	156
308	166
136	544
788	869
782	153
158	555
925	218
748	900
848	437
839	845
880	213
949	475
865	327
937	705
753	563
913	762
215	668
894	643
734	446
113	932
809	301
681	513
851	674
805	559
61	499
102	691
223	963
197	116
148	478
824	432
311	403
134	869
807	259
974	668
971	257
463	943
772	921
497	880
719	880
927	943
411	401
717	286
181	454
6	954
57	388
730	941
619	207
937	480
312	119
491	863
931	526
535	427
916	903
848	453
449	328
615	510
845	423
169	607
710	862
637	766
497	882
781	386
672	423
419	348
513	688
238	867
240	790
191	102
937	968
916	907
352	998
61	313
140	259
611	556
271	703
362	344
560	174
976	541
842	713
214	678
837	191
28	430
499	869
161	145
322	192
472	774
892	993
830	386
267	569
491	486
151	362
85	514
818	538
337	897
53	353
819	770
737	598
704	744
753	851
414	602
751	506
284	795
443	652
371	955
497	468
908	154
785	654
479	445
168	726
17	960
630	535
36	650
610	191
982	287
717	794
408	789
737	866
883	719
856	358
19	704
752	346
384	131
454	244
439	823
553	883
505	473
859	293
151	530
141	600
870	201
184	851
464	585
449	463
445	834
702	561
400	219
879	520
980	731
271	438
375	725
955	452
947	409
596	689
294	958
747	940
332	659
90	722
451	835
193	684
879	596
432	716
712	658
17	549
203	970
164	167
664	193
650	972
172	452
675	666
395	600
516	143
508	439
436	151
836	330
713	565
574	243
57	255
766	304
524	513
438	306
784	639
372	498
892	963
330	780
391	668
684	137
297	976
132	591
238	417
28	291
867	410
300	799
956	245
332	459
376	905
182	414
943	829
445	347
254	815
20	658
717	508
126	605
297	203
431	929
427	879
796	786
185	516
625	205
230	189
293	861
440	962
628	569
512	521
624	662
672	447
74	470
275	942
151	554
901	111
532	245
833	674
703	611
861	921
532	879
875	387
414	935
221	330
976	327
212	960
252	292
481	980
935	450
296	653
608	270
900	950
797	396
164	872
594	915
719	211
844	301
822	376
828	700
670	583
459	503
389	848
23	442
241	487
47	607
399	176
438	695
594	391
444	846
321	287
98	879
84	247
633	891
212	457
675	691
270	786
765	125
428	803
409	217
749	821
160	668
776	954
498	376
264	702
32	169
412	915
695	561
226	227
177	668
640	868
707	654
240	228
485	342
12	255
486	772
533	418
994	785
993	636
749	559
79	711
732	741
245	968
473	701
336	376
557	701
480	389
750	726
665	340
826	586
470	918
170	873
69	889
681	856
32	307
205	793
245	750
404	114
514	669
561	625
605	321
411	853
574	319
446	119
175	178
718	962
89	752
677	236
110	246
214	626
386	898
318	535
310	663
156	684
278	469
517	906
882	536
157	606
691	719
770	240
884	309
648	454
645	579
847	100
306	963
547	205
136	295
531	401
571	207
68	214
818	422
782	773
521	495
501	328
140	877
184	635
49	238
782	626
91	962
953	892
976	795
426	241
286	809
224	611
172	478
14	208
913	464
770	854
432	974
764	336
40	919
153	533
756	694
431	517
357	230
508	588
516	772
750	573
879	122
822	584
457	842
865	649
108	508
652	274
226	957
10	558
748	740
391	619
55	174
637	420
166	137
574	156
432	745
92	979
289	135
597	434
64	943
189	193
871	921
365	848
632	417
482	853
20	168
490	801
391	110
491	475
225	880
727	730
754	189
89	828
330	687
176	124
802	532
842	757
442	106
206	472
950	314
602	932
689	601
386	943
937	855
369	783
339	644
612	995
571	387
876	195
260	401
238	428
536	380
97	301
717	708
76	406
590	370
826	639
805	709
292	922
2	621
570	316
668	621
614	826
362	577
527	851
106	431
412	839
349	319
924	590
843	548
363	664
744	161
749	336
510	487
856	232
842	737
529	644
508	662
891	832
498	901
614	860
176	812
60	389
614	584
152	124
709	505
212	428
831	573
776	408
187	724
589	288
318	539
136	245
361	475
815	778
480	601
656	854
633	343
276	720
227	881
7	325
394	566
88	940
295	606
457	951
881	486
642	571
843	364
562	609
700	833
957	313
743	688
732	191
967	999
601	205
777	791
107	109
766	733
339	398
90	820
806	534
168	478
58	594
171	388
451	424
981	397
492	610
244	279
937	614
99	723
152	268
244	237
729	695
471	579
101	945
957	241
859	169
804	316
206	382
156	921
60	550
452	879
308	145
484	634
855	695
882	678
463	181
262	851
188	180
879	139
216	547
371	596
263	732
385	100
492	530
949	996
320	448
164	292
910	519
305	627
943	403
470	174
232	876
307	113
760	308
71	178
90	822
930	582
603	121
406	762
327	354
432	709
127	762
470	345
835	401
352	829
985	805
862	113
498	850
225	470
451	528
335	968
323	320
15	544
870	515
419	209
511	477
733	575
887	582
478	867
668	835
100	915
363	288
554	232
344	667
246	981
525	928
819	482
444	444
806	667
428	791
369	165
826	828
669	125
357	850
902	713
576	605
990	811
509	890
832	913
878	450
499	361
352	328
915	458
264	298
121	360
949	157
491	199
581	403
791	711
192	172
407	167
984	413
536	242
950	968
893	320
479	563
490	887
506	458
621	752
543	241
535	829
989	801
524	391
17	635
508	601
718	654
944	173
758	188
564	148
618	659
957	773
477	835
849	517
214	101
989	643
641	716
261	622
321	801
968	879
220	298
403	238
826	902
725	927
874	282
913	961
405	884
581	236
664	721
112	899
605	249
281	868
942	659
617	274
586	252
832	364
632	150
14	828
524	889
439	888
622	461
826	479
183	109
635	658
111	380
400	518
739	108
552	310
434	398
194	702
945	980
661	886
938	275
529	505
80	872
44	819
531	630
818	479
500	672
982	588
517	971
236	833
900	741
129	500
6	178
429	822
821	668
815	227
411	523
798	324
740	943
490	822
521	109
145	267
397	657
737	188
416	925
721	703
359	964
198	841
436	249
15	491
119	261
94	596
288	100
862	118
294	750
192	615
268	414
525	612
596	996
261	285
517	903
923	320
589	456
723	766
30	346
679	847
385	966
289	489
167	611
506	272
862	542
655	428
788	977
577	500
491	203
139	625
720	851
21	253
400	470
617	740
94	442
116	948
383	348
57	889
313	399
603	751
632	973
933	569
188	677
991	477
206	526
456	744
168	871
548	598
207	924
50	401
574	870
979	518
523	954
441	402
854	356
606	289
430	866
694	586
217	465
875	888
857	633
926	888
223	577
593	680
600	596
934	742
882	576
829	993
86	402
513	491
431	337
442	469
396	268
677	257
260	199
410	723
51	293
962	446
676	921
228	404
263	903
400	526
77	760
740	905
489	145
11	254
930	763
804	833
399	700
990	537
176	791
708	868
45	934
387	446
479	780
771	617
874	665
909	386
300	496
234	786
815	280
658	293
811	440
131	414
407	390
21	836
64	633
141	777
879	313
373	841
423	753
335	491
656	275
262	762
929	481
216	354
280	810
30	760
531	544
430	236
150	461
341	844
196	106
703	496
688	352
558	701
678	220
28	909
299	459
395	658
329	751
660	604
994	404
633	458
305	477
82	806
190	132
998	200
130	188
108	415
806	797
118	581
529	264
625	151
332	630
255	812
850	996
612	829
312	693
684	204
667	533
627	855
222	824
826	766
177	654
240	696
146	614
611	189
431	366
400	715
716	161
418	329
429	524
689	836
27	981
518	509
244	738
479	722
666	901
821	416
982	429
145	329
231	213
676	583
845	911
151	726
352	414
853	253
132	261
845	841
4	958
977	578
667	178
856	821
608	974
5	416
548	961
495	877
624	566
808	327
701	586
801	911
68	777
610	469
130	497
747	629
985	255
220	847
21	896
56	507
280	443
872	780
916	310
575	740
841	414
812	106
376	377
979	376
552	868
168	428
252	203
459	631
177	705
840	407
177	263
206	233
252	544
891	368
257	118
303	470
660	904
150	974
854	762
347	160
893	287
454	349
700	467
37	260
456	818
553	605
751	661
705	603
809	677
686	294
485	900
950	293
86	946
124	461
293	821
471	973
308	908
523	846
503	192
807	838
554	801
534	936
707	325
734	775
816	815
614	861
602	742
454	742
174	996
480	210
775	943
489	894
699	419
988	153
667	467
307	313
561	960
563	953
248	658
173	325
574	837
996	982
980	965
465	765
169	878
50	507
323	877
615	415
867	448
141	210
993	630
488	755
55	110
394	879
331	298
740	807
98	494
325	959
107	304
579	394
539	660
207	189
482	308
878	925
460	568
393	363
291	843
773	410
163	987
191	835
734	209
12	163
302	487
457	708
273	235
813	242
882	393
87	868
831	654
533	751
514	494
743	220
323	269
350	914
516	361
554	863
31	464
762	479
514	415
714	696
466	277
630	396
865	347
683	605
396	797
878	166
76	994
45	477
143	880
793	350
922	233
659	649
229	609
47	629
245	369
421	566
998	769
417	546
178	511
926	265
982	708
404	121
845	663
418	257
962	638
616	533
385	283
580	140
807	856
559	355
315	348
746	911
142	932
315	759
563	196
393	228
626	512
656	267
665	923
536	491
167	393
119	722
372	131
846	810
163	763
971	338
423	119
711	685
96	635
442	521
408	230
844	633
567	958
595	925
864	223
350	625
373	296
659	475
842	779
727	587
17	230
376	613
596	200
357	679
423	800
160	150
199	317
77	390
6	140
95	957
295	834
29	153
779	499
97	571
721	828
195	874
678	475
730	451
496	641
691	503
970	823
897	776
177	761
250	553
344	331
393	334
38	641
349	626
1000	991
880	598
304	134
827	929
238	413
831	601
77	471
657	358
166	550
607	416
92	591
134	884
132	725
912	634
885	194
379	340
908	686
434	689
515	854
377	328
356	923
151	664
708	856
919	725
931	445
594	615
186	624
185	662
739	406
403	143
642	885
341	626
947	342
611	671
945	782
807	896
764	714
921	373
960	755
497	900
673	971
241	694
800	755
84	190
787	664
24	499
431	844
43	416
255	187
932	900
773	307
441	318
556	379
418	512
692	812
857	247
712	899
302	742
15	198
663	270
698	260
135	714
702	831
243	703
572	893
28	851
316	547
539	294
433	965
296	801
824	307
103	270
525	707
351	315
227	304
305	471
95	211
704	492
932	928
307	139
304	777
837	565
874	734
628	621
301	495
807	237
111	718
721	903
200	772
517	803
795	270
977	842
550	715
47	995
824	379
400	331
692	509
272	405
384	675
218	165
798	1000
185	251
344	375
445	532
301	290
804	556
686	761
460	344
870	577
398	458
699	839
812	907
292	852
125	685
68	227
426	661
769	112
235	281
510	633
604	972
498	473
633	569
751	224
888	597
238	914
345	808
885	577
324	370
466	254
48	987
935	769
828	106
716	593
657	945
917	908
360	150
487	826
761	611
783	847
400	842
606	527
345	922
587	121
831	678
323	900
392	377
492	181
873	916
136	970
994	636
943	117
498	778
544	398
947	894
43	394
466	844
702	222
634	416
373	512
882	179
849	725
482	928
135	977
703	322
374	330
56	273
768	797
970	917
827	251
628	595
879	806
319	493
647	769
432	425
168	724
825	152
202	710
671	370
752	331
392	534
651	270
501	651
