10000
1000
812	969
239	813
23	480
55	113
707	722
822	645
952	337
273	304
654	445
517	358
318	890
841	864
481	896
416	648
344	367
371	829
15	983
343	353
509	658
304	208
116	355
614	995
419	449
718	973
407	707
327	658
877	975
725	707
563	979
513	444
95	610
21	336
869	129
171	575
372	325
70	811
719	726
178	172
382	543
79	161
734	718
483	564
24	436
139	590
678	676
371	896
230	160
972	493
725	724
928	417
473	758
15	949
292	303
276	659
646	546
962	718
522	371
105	752
159	711
91	795
690	396
305	681
162	804
740	669
507	183
316	719
157	710
701	117
704	536
269	258
185	729
103	921
402	453
303	997
502	145
636	263
971	505
159	657
913	345
830	170
427	351
986	561
597	154
721	895
88	339
472	471
640	284
823	254
338	341
814	918
947	197
222	766
548	518
310	600
311	326
767	604
797	655
296	133
459	400
409	839
472	629
638	273
37	111
881	137
281	580
515	759
105	538
108	708
528	488
56	175
588	933
539	885
575	596
530	603
460	952
896	734
67	839
768	672
536	559
958	608
294	852
827	884
246	120
77	443
556	400
972	717
747	231
268	930
666	926
824	390
482	305
12	965
364	812
523	705
444	674
902	785
414	322
581	310
305	783
857	870
310	696
374	126
111	461
195	801
367	383
366	252
992	794
387	706
669	487
203	703
23	901
7	660
847	466
217	387
770	623
20	398
311	383
713	381
736	266
345	645
442	357
956	686
369	848
682	569
585	695
73	562
700	137
811	280
660	141
457	734
140	735
871	692
728	583
53	226
530	655
676	734
654	984
775	359
884	953
906	482
999	177
515	844
468	792
927	400
647	189
186	703
264	941
634	976
388	765
220	207
600	553
957	385
486	988
545	381
597	411
328	637
376	461
407	439
779	798
524	310
198	385
402	318
764	120
460	126
756	812
500	121
422	658
616	568
989	959
808	481
779	698
632	510
720	732
812	339
527	941
448	267
547	734
932	821
672	544
905	555
185	772
553	205
41	591
781	130
775	483
849	527
262	125
514	236
439	979
441	606
283	765
351	460
734	100
32	165
806	231
22	394
237	108
703	259
19	885
554	196
609	995
335	894
578	141
360	474
298	144
407	354
417	621
145	277
296	371
210	450
800	449
723	762
856	307
209	971
495	321
14	546
475	119
579	315
761	732
199	150
187	499
274	346
968	290
789	938
309	389
550	328
759	249
871	338
45	475
777	984
836	615
638	421
384	954
970	343
116	587
5	534
322	919
537	929
296	545
853	569
300	718
370	853
473	129
176	146
414	265
831	423
695	146
178	867
522	875
309	551
800	590
147	529
584	716
110	635
628	639
898	520
708	863
240	509
341	464
959	724
826	820
519	885
652	385
472	741
840	516
361	832
443	195
609	687
650	318
714	360
728	135
683	597
633	274
269	183
664	984
181	228
261	508
799	666
226	844
602	213
830	427
476	554
324	321
919	967
62	204
405	996
776	597
638	213
646	331
889	180
147	502
333	586
597	751
104	689
12	484
773	161
298	985
251	381
394	994
977	248
876	771
529	881
218	607
937	815
624	172
203	944
887	420
490	675
428	239
56	168
814	339
271	901
206	972
229	736
861	253
700	254
889	456
668	551
599	914
673	166
966	780
840	851
922	982
132	401
870	452
62	308
932	668
935	240
871	890
807	919
979	938
396	148
904	906
866	190
550	793
507	475
305	320
455	361
304	827
670	658
570	658
557	579
152	988
809	760
628	595
780	923
11	380
684	901
730	652
293	913
942	348
279	341
425	335
406	736
